numeric_id,egoid,race_ethnicity,agerange,demographic_bucket,demo_desc
6580,s06580,blackNH,21to29,4,B/21+
6581,s06581,blackNH,21to29,4,B/21+
6582,s06582,blackNH,21to29,4,B/21+
6583,s06583,blackNH,21to29,4,B/21+
6584,s06584,blackNH,21to29,4,B/21+
6585,s06585,blackNH,21to29,4,B/21+
6586,s06586,blackNH,21to29,4,B/21+
6587,s06587,blackNH,21to29,4,B/21+
6588,s06588,blackNH,21to29,4,B/21+
6589,s06589,blackNH,21to29,4,B/21+
6590,s06590,blackNH,21to29,4,B/21+
6591,s06591,blackNH,21to29,4,B/21+
6592,s06592,blackNH,21to29,4,B/21+
6593,s06593,blackNH,21to29,4,B/21+
6594,s06594,blackNH,21to29,4,B/21+
6595,s06595,blackNH,21to29,4,B/21+
6596,s06596,blackNH,21to29,4,B/21+
6597,s06597,blackNH,21to29,4,B/21+
6598,s06598,blackNH,21to29,4,B/21+
6599,s06599,blackNH,21to29,4,B/21+
6600,s06600,blackNH,21to29,4,B/21+
6601,s06601,blackNH,21to29,4,B/21+
6602,s06602,blackNH,21to29,4,B/21+
6603,s06603,blackNH,21to29,4,B/21+
6604,s06604,blackNH,21to29,4,B/21+
6605,s06605,blackNH,21to29,4,B/21+
6606,s06606,blackNH,21to29,4,B/21+
6607,s06607,blackNH,21to29,4,B/21+
6608,s06608,blackNH,21to29,4,B/21+
6609,s06609,blackNH,21to29,4,B/21+
6610,s06610,blackNH,21to29,4,B/21+
6611,s06611,blackNH,21to29,4,B/21+
6612,s06612,blackNH,21to29,4,B/21+
6613,s06613,blackNH,21to29,4,B/21+
6614,s06614,blackNH,21to29,4,B/21+
6615,s06615,blackNH,21to29,4,B/21+
6616,s06616,blackNH,21to29,4,B/21+
6617,s06617,blackNH,21to29,4,B/21+
6618,s06618,blackNH,21to29,4,B/21+
6619,s06619,blackNH,21to29,4,B/21+
6620,s06620,blackNH,21to29,4,B/21+
6621,s06621,blackNH,21to29,4,B/21+
6622,s06622,blackNH,21to29,4,B/21+
6623,s06623,blackNH,21to29,4,B/21+
6624,s06624,blackNH,21to29,4,B/21+
6625,s06625,blackNH,21to29,4,B/21+
6626,s06626,blackNH,21to29,4,B/21+
6627,s06627,blackNH,21to29,4,B/21+
6628,s06628,blackNH,21to29,4,B/21+
6629,s06629,blackNH,21to29,4,B/21+
6630,s06630,blackNH,21to29,4,B/21+
6631,s06631,blackNH,21to29,4,B/21+
6632,s06632,blackNH,21to29,4,B/21+
6633,s06633,blackNH,21to29,4,B/21+
6634,s06634,blackNH,21to29,4,B/21+
6635,s06635,blackNH,21to29,4,B/21+
6636,s06636,blackNH,21to29,4,B/21+
6637,s06637,blackNH,21to29,4,B/21+
6638,s06638,blackNH,21to29,4,B/21+
6639,s06639,blackNH,21to29,4,B/21+
6640,s06640,blackNH,21to29,4,B/21+
6641,s06641,blackNH,21to29,4,B/21+
6642,s06642,blackNH,21to29,4,B/21+
6643,s06643,blackNH,21to29,4,B/21+
6644,s06644,blackNH,21to29,4,B/21+
6645,s06645,blackNH,21to29,4,B/21+
6646,s06646,blackNH,21to29,4,B/21+
6647,s06647,blackNH,21to29,4,B/21+
6648,s06648,blackNH,21to29,4,B/21+
6649,s06649,blackNH,21to29,4,B/21+
6650,s06650,blackNH,21to29,4,B/21+
6651,s06651,blackNH,21to29,4,B/21+
6652,s06652,blackNH,21to29,4,B/21+
6653,s06653,blackNH,21to29,4,B/21+
6654,s06654,blackNH,21to29,4,B/21+
6655,s06655,blackNH,21to29,4,B/21+
6656,s06656,blackNH,21to29,4,B/21+
6657,s06657,blackNH,21to29,4,B/21+
6658,s06658,blackNH,21to29,4,B/21+
6659,s06659,blackNH,21to29,4,B/21+
6660,s06660,blackNH,21to29,4,B/21+
6661,s06661,blackNH,21to29,4,B/21+
6662,s06662,blackNH,21to29,4,B/21+
6663,s06663,blackNH,21to29,4,B/21+
6664,s06664,blackNH,21to29,4,B/21+
6665,s06665,blackNH,21to29,4,B/21+
6666,s06666,blackNH,21to29,4,B/21+
6667,s06667,blackNH,21to29,4,B/21+
6668,s06668,blackNH,21to29,4,B/21+
6669,s06669,blackNH,21to29,4,B/21+
6670,s06670,blackNH,21to29,4,B/21+
6671,s06671,blackNH,21to29,4,B/21+
6672,s06672,blackNH,21to29,4,B/21+
6673,s06673,blackNH,21to29,4,B/21+
6674,s06674,blackNH,21to29,4,B/21+
6675,s06675,blackNH,21to29,4,B/21+
6676,s06676,blackNH,21to29,4,B/21+
6677,s06677,blackNH,21to29,4,B/21+
6678,s06678,blackNH,21to29,4,B/21+
6679,s06679,blackNH,21to29,4,B/21+
6680,s06680,blackNH,21to29,4,B/21+
6681,s06681,blackNH,21to29,4,B/21+
6682,s06682,blackNH,21to29,4,B/21+
6683,s06683,blackNH,21to29,4,B/21+
6684,s06684,blackNH,21to29,4,B/21+
6685,s06685,blackNH,21to29,4,B/21+
6686,s06686,blackNH,21to29,4,B/21+
6687,s06687,blackNH,21to29,4,B/21+
6688,s06688,blackNH,21to29,4,B/21+
6689,s06689,blackNH,21to29,4,B/21+
6690,s06690,blackNH,21to29,4,B/21+
6691,s06691,blackNH,21to29,4,B/21+
6692,s06692,blackNH,21to29,4,B/21+
6693,s06693,blackNH,21to29,4,B/21+
6694,s06694,blackNH,21to29,4,B/21+
6695,s06695,blackNH,21to29,4,B/21+
6696,s06696,blackNH,21to29,4,B/21+
6697,s06697,blackNH,21to29,4,B/21+
6698,s06698,blackNH,21to29,4,B/21+
6699,s06699,blackNH,21to29,4,B/21+
6700,s06700,blackNH,21to29,4,B/21+
6701,s06701,blackNH,21to29,4,B/21+
6702,s06702,blackNH,21to29,4,B/21+
6703,s06703,blackNH,21to29,4,B/21+
6704,s06704,blackNH,21to29,4,B/21+
6705,s06705,blackNH,21to29,4,B/21+
6706,s06706,blackNH,21to29,4,B/21+
6707,s06707,blackNH,21to29,4,B/21+
6708,s06708,blackNH,21to29,4,B/21+
6709,s06709,blackNH,21to29,4,B/21+
6710,s06710,blackNH,21to29,4,B/21+
6711,s06711,blackNH,21to29,4,B/21+
6712,s06712,blackNH,21to29,4,B/21+
6713,s06713,blackNH,21to29,4,B/21+
6714,s06714,blackNH,21to29,4,B/21+
6715,s06715,blackNH,21to29,4,B/21+
6716,s06716,blackNH,21to29,4,B/21+
6717,s06717,blackNH,21to29,4,B/21+
6718,s06718,blackNH,21to29,4,B/21+
6719,s06719,blackNH,21to29,4,B/21+
6720,s06720,blackNH,21to29,4,B/21+
6721,s06721,blackNH,21to29,4,B/21+
6722,s06722,blackNH,21to29,4,B/21+
6723,s06723,blackNH,21to29,4,B/21+
6724,s06724,blackNH,21to29,4,B/21+
6725,s06725,blackNH,21to29,4,B/21+
6726,s06726,blackNH,21to29,4,B/21+
6727,s06727,blackNH,21to29,4,B/21+
6728,s06728,blackNH,21to29,4,B/21+
6729,s06729,blackNH,21to29,4,B/21+
6730,s06730,blackNH,21to29,4,B/21+
6731,s06731,hispanic,under21,5,H/<20
6732,s06732,hispanic,under21,5,H/<20
6733,s06733,hispanic,under21,5,H/<20
6734,s06734,hispanic,under21,5,H/<20
6735,s06735,hispanic,under21,5,H/<20
6736,s06736,hispanic,under21,5,H/<20
6737,s06737,hispanic,under21,5,H/<20
6738,s06738,hispanic,under21,5,H/<20
6739,s06739,hispanic,under21,5,H/<20
6740,s06740,hispanic,under21,5,H/<20
6741,s06741,hispanic,under21,5,H/<20
6742,s06742,hispanic,under21,5,H/<20
6743,s06743,hispanic,under21,5,H/<20
6744,s06744,hispanic,under21,5,H/<20
6745,s06745,hispanic,under21,5,H/<20
6746,s06746,hispanic,under21,5,H/<20
6747,s06747,hispanic,under21,5,H/<20
6748,s06748,hispanic,under21,5,H/<20
6749,s06749,hispanic,under21,5,H/<20
6750,s06750,hispanic,under21,5,H/<20
6751,s06751,hispanic,under21,5,H/<20
6752,s06752,hispanic,under21,5,H/<20
6753,s06753,hispanic,under21,5,H/<20
6754,s06754,hispanic,under21,5,H/<20
6755,s06755,hispanic,under21,5,H/<20
6756,s06756,hispanic,under21,5,H/<20
6757,s06757,hispanic,under21,5,H/<20
6758,s06758,hispanic,under21,5,H/<20
6759,s06759,hispanic,under21,5,H/<20
6760,s06760,hispanic,under21,5,H/<20
6761,s06761,hispanic,under21,5,H/<20
6762,s06762,hispanic,under21,5,H/<20
6763,s06763,hispanic,under21,5,H/<20
6764,s06764,hispanic,under21,5,H/<20
6765,s06765,hispanic,under21,5,H/<20
6766,s06766,hispanic,under21,5,H/<20
6767,s06767,hispanic,under21,5,H/<20
6768,s06768,hispanic,under21,5,H/<20
6769,s06769,hispanic,under21,5,H/<20
6770,s06770,hispanic,under21,5,H/<20
6771,s06771,hispanic,under21,5,H/<20
6772,s06772,hispanic,under21,5,H/<20
6773,s06773,hispanic,under21,5,H/<20
6774,s06774,hispanic,under21,5,H/<20
6775,s06775,hispanic,under21,5,H/<20
6776,s06776,hispanic,under21,5,H/<20
6777,s06777,hispanic,under21,5,H/<20
6778,s06778,hispanic,under21,5,H/<20
6779,s06779,hispanic,under21,5,H/<20
6780,s06780,hispanic,under21,5,H/<20
6781,s06781,hispanic,under21,5,H/<20
6782,s06782,hispanic,under21,5,H/<20
6783,s06783,hispanic,under21,5,H/<20
6784,s06784,hispanic,under21,5,H/<20
6785,s06785,hispanic,under21,5,H/<20
6786,s06786,hispanic,under21,5,H/<20
6787,s06787,hispanic,under21,5,H/<20
6788,s06788,hispanic,under21,5,H/<20
6789,s06789,hispanic,under21,5,H/<20
6790,s06790,hispanic,under21,5,H/<20
6791,s06791,hispanic,under21,5,H/<20
6792,s06792,hispanic,under21,5,H/<20
6793,s06793,hispanic,under21,5,H/<20
6794,s06794,hispanic,under21,5,H/<20
6795,s06795,hispanic,under21,5,H/<20
6796,s06796,hispanic,under21,5,H/<20
6797,s06797,hispanic,under21,5,H/<20
6798,s06798,hispanic,under21,5,H/<20
6799,s06799,hispanic,under21,5,H/<20
6800,s06800,hispanic,under21,5,H/<20
6801,s06801,hispanic,under21,5,H/<20
6802,s06802,hispanic,under21,5,H/<20
6803,s06803,hispanic,under21,5,H/<20
6804,s06804,hispanic,under21,5,H/<20
6805,s06805,hispanic,under21,5,H/<20
6806,s06806,hispanic,under21,5,H/<20
6807,s06807,hispanic,under21,5,H/<20
6808,s06808,hispanic,under21,5,H/<20
6809,s06809,hispanic,under21,5,H/<20
6810,s06810,hispanic,under21,5,H/<20
6811,s06811,hispanic,under21,5,H/<20
6812,s06812,hispanic,under21,5,H/<20
6813,s06813,hispanic,under21,5,H/<20
6814,s06814,hispanic,under21,5,H/<20
6815,s06815,hispanic,under21,5,H/<20
6816,s06816,hispanic,under21,5,H/<20
6817,s06817,hispanic,under21,5,H/<20
6818,s06818,hispanic,under21,5,H/<20
6819,s06819,hispanic,under21,5,H/<20
6820,s06820,hispanic,under21,5,H/<20
6821,s06821,hispanic,under21,5,H/<20
6822,s06822,hispanic,under21,5,H/<20
6823,s06823,hispanic,under21,5,H/<20
6824,s06824,hispanic,under21,5,H/<20
6825,s06825,hispanic,under21,5,H/<20
6826,s06826,hispanic,under21,5,H/<20
6827,s06827,hispanic,under21,5,H/<20
6828,s06828,hispanic,under21,5,H/<20
6829,s06829,hispanic,under21,5,H/<20
6830,s06830,hispanic,under21,5,H/<20
6831,s06831,hispanic,under21,5,H/<20
6832,s06832,hispanic,under21,5,H/<20
6833,s06833,hispanic,under21,5,H/<20
6834,s06834,hispanic,under21,5,H/<20
6835,s06835,hispanic,under21,5,H/<20
6836,s06836,hispanic,under21,5,H/<20
6837,s06837,hispanic,under21,5,H/<20
6838,s06838,hispanic,under21,5,H/<20
6839,s06839,hispanic,under21,5,H/<20
6840,s06840,hispanic,under21,5,H/<20
6841,s06841,hispanic,under21,5,H/<20
6842,s06842,hispanic,under21,5,H/<20
6843,s06843,hispanic,under21,5,H/<20
6844,s06844,hispanic,under21,5,H/<20
6845,s06845,hispanic,under21,5,H/<20
6846,s06846,hispanic,under21,5,H/<20
6847,s06847,hispanic,under21,5,H/<20
6848,s06848,hispanic,under21,5,H/<20
6849,s06849,hispanic,under21,5,H/<20
6850,s06850,hispanic,under21,5,H/<20
6851,s06851,hispanic,under21,5,H/<20
6852,s06852,hispanic,under21,5,H/<20
6853,s06853,hispanic,under21,5,H/<20
6854,s06854,hispanic,under21,5,H/<20
6855,s06855,hispanic,under21,5,H/<20
6856,s06856,hispanic,under21,5,H/<20
6857,s06857,hispanic,under21,5,H/<20
6858,s06858,hispanic,under21,5,H/<20
6859,s06859,hispanic,under21,5,H/<20
6860,s06860,hispanic,under21,5,H/<20
6861,s06861,hispanic,under21,5,H/<20
6862,s06862,hispanic,under21,5,H/<20
6863,s06863,hispanic,under21,5,H/<20
6864,s06864,hispanic,under21,5,H/<20
6865,s06865,hispanic,under21,5,H/<20
6866,s06866,hispanic,under21,5,H/<20
6867,s06867,hispanic,under21,5,H/<20
6868,s06868,hispanic,under21,5,H/<20
6869,s06869,hispanic,under21,5,H/<20
6870,s06870,hispanic,under21,5,H/<20
6871,s06871,hispanic,under21,5,H/<20
6872,s06872,hispanic,under21,5,H/<20
6873,s06873,hispanic,under21,5,H/<20
6874,s06874,hispanic,under21,5,H/<20
6875,s06875,hispanic,under21,5,H/<20
6876,s06876,hispanic,under21,5,H/<20
6877,s06877,hispanic,under21,5,H/<20
6878,s06878,hispanic,under21,5,H/<20
6879,s06879,hispanic,under21,5,H/<20
6880,s06880,hispanic,under21,5,H/<20
6881,s06881,hispanic,under21,5,H/<20
6882,s06882,hispanic,under21,5,H/<20
6883,s06883,hispanic,under21,5,H/<20
6884,s06884,hispanic,under21,5,H/<20
6885,s06885,hispanic,under21,5,H/<20
6886,s06886,hispanic,under21,5,H/<20
6887,s06887,hispanic,under21,5,H/<20
6888,s06888,hispanic,under21,5,H/<20
6889,s06889,hispanic,under21,5,H/<20
6890,s06890,hispanic,under21,5,H/<20
6891,s06891,hispanic,under21,5,H/<20
6892,s06892,hispanic,under21,5,H/<20
6893,s06893,hispanic,under21,5,H/<20
6894,s06894,hispanic,under21,5,H/<20
6895,s06895,hispanic,under21,5,H/<20
6896,s06896,hispanic,under21,5,H/<20
6897,s06897,hispanic,under21,5,H/<20
6898,s06898,hispanic,under21,5,H/<20
6899,s06899,hispanic,under21,5,H/<20
6900,s06900,hispanic,under21,5,H/<20
6901,s06901,hispanic,under21,5,H/<20
6902,s06902,hispanic,under21,5,H/<20
6903,s06903,hispanic,under21,5,H/<20
6904,s06904,hispanic,under21,5,H/<20
6905,s06905,hispanic,under21,5,H/<20
6906,s06906,hispanic,under21,5,H/<20
6907,s06907,hispanic,under21,5,H/<20
6908,s06908,hispanic,under21,5,H/<20
6909,s06909,hispanic,under21,5,H/<20
6910,s06910,hispanic,under21,5,H/<20
6911,s06911,hispanic,under21,5,H/<20
6912,s06912,hispanic,under21,5,H/<20
6913,s06913,hispanic,under21,5,H/<20
6914,s06914,hispanic,under21,5,H/<20
6915,s06915,hispanic,under21,5,H/<20
6916,s06916,hispanic,under21,5,H/<20
6917,s06917,hispanic,under21,5,H/<20
6918,s06918,hispanic,under21,5,H/<20
6919,s06919,hispanic,under21,5,H/<20
6920,s06920,hispanic,under21,5,H/<20
6921,s06921,hispanic,under21,5,H/<20
6922,s06922,hispanic,under21,5,H/<20
6923,s06923,hispanic,under21,5,H/<20
6924,s06924,hispanic,under21,5,H/<20
6925,s06925,hispanic,under21,5,H/<20
6926,s06926,hispanic,under21,5,H/<20
6927,s06927,hispanic,under21,5,H/<20
6928,s06928,hispanic,under21,5,H/<20
6929,s06929,hispanic,under21,5,H/<20
6930,s06930,hispanic,under21,5,H/<20
6931,s06931,hispanic,under21,5,H/<20
6932,s06932,hispanic,under21,5,H/<20
6933,s06933,hispanic,under21,5,H/<20
6934,s06934,hispanic,under21,5,H/<20
6935,s06935,hispanic,under21,5,H/<20
6936,s06936,hispanic,under21,5,H/<20
6937,s06937,hispanic,under21,5,H/<20
6938,s06938,hispanic,under21,5,H/<20
6939,s06939,hispanic,under21,5,H/<20
6940,s06940,hispanic,under21,5,H/<20
6941,s06941,hispanic,under21,5,H/<20
6942,s06942,hispanic,under21,5,H/<20
6943,s06943,hispanic,under21,5,H/<20
6944,s06944,hispanic,under21,5,H/<20
6945,s06945,hispanic,under21,5,H/<20
6946,s06946,hispanic,under21,5,H/<20
6947,s06947,hispanic,under21,5,H/<20
6948,s06948,hispanic,under21,5,H/<20
6949,s06949,hispanic,under21,5,H/<20
6950,s06950,hispanic,under21,5,H/<20
6951,s06951,hispanic,under21,5,H/<20
6952,s06952,hispanic,under21,5,H/<20
6953,s06953,hispanic,under21,5,H/<20
6954,s06954,hispanic,under21,5,H/<20
6955,s06955,hispanic,under21,5,H/<20
6956,s06956,hispanic,under21,5,H/<20
6957,s06957,hispanic,under21,5,H/<20
6958,s06958,hispanic,under21,5,H/<20
6959,s06959,hispanic,under21,5,H/<20
6960,s06960,hispanic,under21,5,H/<20
6961,s06961,hispanic,under21,5,H/<20
6962,s06962,hispanic,under21,5,H/<20
6963,s06963,hispanic,under21,5,H/<20
6964,s06964,hispanic,under21,5,H/<20
6965,s06965,hispanic,under21,5,H/<20
6966,s06966,hispanic,under21,5,H/<20
6967,s06967,hispanic,under21,5,H/<20
6968,s06968,hispanic,under21,5,H/<20
6969,s06969,hispanic,under21,5,H/<20
6970,s06970,hispanic,under21,5,H/<20
6971,s06971,hispanic,under21,5,H/<20
6972,s06972,hispanic,under21,5,H/<20
6973,s06973,hispanic,under21,5,H/<20
6974,s06974,hispanic,under21,5,H/<20
6975,s06975,hispanic,under21,5,H/<20
6976,s06976,hispanic,under21,5,H/<20
6977,s06977,hispanic,under21,5,H/<20
6978,s06978,hispanic,under21,5,H/<20
6979,s06979,hispanic,under21,5,H/<20
6980,s06980,hispanic,under21,5,H/<20
6981,s06981,hispanic,under21,5,H/<20
6982,s06982,hispanic,under21,5,H/<20
6983,s06983,hispanic,under21,5,H/<20
6984,s06984,hispanic,under21,5,H/<20
6985,s06985,hispanic,under21,5,H/<20
6986,s06986,hispanic,under21,5,H/<20
6987,s06987,hispanic,under21,5,H/<20
6988,s06988,hispanic,under21,5,H/<20
6989,s06989,hispanic,under21,5,H/<20
6990,s06990,hispanic,under21,5,H/<20
6991,s06991,hispanic,under21,5,H/<20
6992,s06992,hispanic,under21,5,H/<20
6993,s06993,hispanic,under21,5,H/<20
6994,s06994,hispanic,under21,5,H/<20
6995,s06995,hispanic,under21,5,H/<20
6996,s06996,hispanic,under21,5,H/<20
6997,s06997,hispanic,under21,5,H/<20
6998,s06998,hispanic,under21,5,H/<20
6999,s06999,hispanic,under21,5,H/<20
7000,s07000,hispanic,under21,5,H/<20
7001,s07001,hispanic,under21,5,H/<20
7002,s07002,hispanic,under21,5,H/<20
7003,s07003,hispanic,under21,5,H/<20
7004,s07004,hispanic,under21,5,H/<20
7005,s07005,hispanic,under21,5,H/<20
7006,s07006,hispanic,under21,5,H/<20
7007,s07007,hispanic,under21,5,H/<20
7008,s07008,hispanic,under21,5,H/<20
7009,s07009,hispanic,under21,5,H/<20
7010,s07010,hispanic,under21,5,H/<20
7011,s07011,hispanic,under21,5,H/<20
7012,s07012,hispanic,under21,5,H/<20
7013,s07013,hispanic,under21,5,H/<20
7014,s07014,hispanic,under21,5,H/<20
7015,s07015,hispanic,under21,5,H/<20
7016,s07016,hispanic,under21,5,H/<20
7017,s07017,hispanic,under21,5,H/<20
7018,s07018,hispanic,under21,5,H/<20
7019,s07019,hispanic,under21,5,H/<20
7020,s07020,hispanic,under21,5,H/<20
7021,s07021,hispanic,under21,5,H/<20
7022,s07022,hispanic,under21,5,H/<20
7023,s07023,hispanic,under21,5,H/<20
7024,s07024,hispanic,under21,5,H/<20
7025,s07025,hispanic,under21,5,H/<20
7026,s07026,hispanic,under21,5,H/<20
7027,s07027,hispanic,under21,5,H/<20
7028,s07028,hispanic,under21,5,H/<20
7029,s07029,hispanic,under21,5,H/<20
7030,s07030,hispanic,under21,5,H/<20
7031,s07031,hispanic,under21,5,H/<20
7032,s07032,hispanic,under21,5,H/<20
7033,s07033,hispanic,under21,5,H/<20
7034,s07034,hispanic,under21,5,H/<20
7035,s07035,hispanic,under21,5,H/<20
7036,s07036,hispanic,under21,5,H/<20
7037,s07037,hispanic,under21,5,H/<20
7038,s07038,hispanic,under21,5,H/<20
7039,s07039,hispanic,under21,5,H/<20
7040,s07040,hispanic,under21,5,H/<20
7041,s07041,hispanic,under21,5,H/<20
7042,s07042,hispanic,under21,5,H/<20
7043,s07043,hispanic,under21,5,H/<20
7044,s07044,hispanic,under21,5,H/<20
7045,s07045,hispanic,under21,5,H/<20
7046,s07046,hispanic,under21,5,H/<20
7047,s07047,hispanic,under21,5,H/<20
7048,s07048,hispanic,under21,5,H/<20
7049,s07049,hispanic,under21,5,H/<20
7050,s07050,hispanic,under21,5,H/<20
7051,s07051,hispanic,under21,5,H/<20
7052,s07052,hispanic,under21,5,H/<20
7053,s07053,hispanic,under21,5,H/<20
7054,s07054,hispanic,under21,5,H/<20
7055,s07055,hispanic,under21,5,H/<20
7056,s07056,hispanic,under21,5,H/<20
7057,s07057,hispanic,under21,5,H/<20
7058,s07058,hispanic,under21,5,H/<20
7059,s07059,hispanic,under21,5,H/<20
7060,s07060,hispanic,under21,5,H/<20
7061,s07061,hispanic,under21,5,H/<20
7062,s07062,hispanic,under21,5,H/<20
7063,s07063,hispanic,under21,5,H/<20
7064,s07064,hispanic,under21,5,H/<20
7065,s07065,hispanic,under21,5,H/<20
7066,s07066,hispanic,under21,5,H/<20
7067,s07067,hispanic,under21,5,H/<20
7068,s07068,hispanic,under21,5,H/<20
7069,s07069,hispanic,under21,5,H/<20
7070,s07070,hispanic,under21,5,H/<20
7071,s07071,hispanic,under21,5,H/<20
7072,s07072,hispanic,under21,5,H/<20
7073,s07073,hispanic,under21,5,H/<20
7074,s07074,hispanic,under21,5,H/<20
7075,s07075,hispanic,under21,5,H/<20
7076,s07076,hispanic,under21,5,H/<20
7077,s07077,hispanic,under21,5,H/<20
7078,s07078,hispanic,under21,5,H/<20
7079,s07079,hispanic,under21,5,H/<20
7080,s07080,hispanic,under21,5,H/<20
7081,s07081,hispanic,under21,5,H/<20
7082,s07082,hispanic,under21,5,H/<20
7083,s07083,hispanic,under21,5,H/<20
7084,s07084,hispanic,under21,5,H/<20
7085,s07085,hispanic,under21,5,H/<20
7086,s07086,hispanic,under21,5,H/<20
7087,s07087,hispanic,under21,5,H/<20
7088,s07088,hispanic,under21,5,H/<20
7089,s07089,hispanic,under21,5,H/<20
7090,s07090,hispanic,under21,5,H/<20
7091,s07091,hispanic,under21,5,H/<20
7092,s07092,hispanic,under21,5,H/<20
7093,s07093,hispanic,under21,5,H/<20
7094,s07094,hispanic,under21,5,H/<20
7095,s07095,hispanic,under21,5,H/<20
7096,s07096,hispanic,under21,5,H/<20
7097,s07097,hispanic,under21,5,H/<20
7098,s07098,hispanic,under21,5,H/<20
7099,s07099,hispanic,under21,5,H/<20
7100,s07100,hispanic,under21,5,H/<20
7101,s07101,hispanic,under21,5,H/<20
7102,s07102,hispanic,under21,5,H/<20
7103,s07103,hispanic,under21,5,H/<20
7104,s07104,hispanic,under21,5,H/<20
7105,s07105,hispanic,under21,5,H/<20
7106,s07106,hispanic,under21,5,H/<20
7107,s07107,hispanic,under21,5,H/<20
7108,s07108,hispanic,under21,5,H/<20
7109,s07109,hispanic,under21,5,H/<20
7110,s07110,hispanic,under21,5,H/<20
7111,s07111,hispanic,under21,5,H/<20
7112,s07112,hispanic,under21,5,H/<20
7113,s07113,hispanic,under21,5,H/<20
7114,s07114,hispanic,under21,5,H/<20
7115,s07115,hispanic,under21,5,H/<20
7116,s07116,hispanic,under21,5,H/<20
7117,s07117,hispanic,under21,5,H/<20
7118,s07118,hispanic,under21,5,H/<20
7119,s07119,hispanic,under21,5,H/<20
7120,s07120,hispanic,under21,5,H/<20
7121,s07121,hispanic,under21,5,H/<20
7122,s07122,hispanic,under21,5,H/<20
7123,s07123,hispanic,under21,5,H/<20
7124,s07124,hispanic,under21,5,H/<20
7125,s07125,hispanic,under21,5,H/<20
7126,s07126,hispanic,under21,5,H/<20
7127,s07127,hispanic,under21,5,H/<20
7128,s07128,hispanic,under21,5,H/<20
7129,s07129,hispanic,under21,5,H/<20
7130,s07130,hispanic,under21,5,H/<20
7131,s07131,hispanic,under21,5,H/<20
7132,s07132,hispanic,under21,5,H/<20
7133,s07133,hispanic,under21,5,H/<20
7134,s07134,hispanic,under21,5,H/<20
7135,s07135,hispanic,under21,5,H/<20
7136,s07136,hispanic,under21,5,H/<20
7137,s07137,hispanic,under21,5,H/<20
7138,s07138,hispanic,under21,5,H/<20
7139,s07139,hispanic,under21,5,H/<20
7140,s07140,hispanic,under21,5,H/<20
7141,s07141,hispanic,under21,5,H/<20
7142,s07142,hispanic,under21,5,H/<20
7143,s07143,hispanic,under21,5,H/<20
7144,s07144,hispanic,under21,5,H/<20
7145,s07145,hispanic,under21,5,H/<20
7146,s07146,hispanic,under21,5,H/<20
7147,s07147,hispanic,under21,5,H/<20
7148,s07148,hispanic,under21,5,H/<20
7149,s07149,hispanic,under21,5,H/<20
7150,s07150,hispanic,under21,5,H/<20
7151,s07151,hispanic,under21,5,H/<20
7152,s07152,hispanic,under21,5,H/<20
7153,s07153,hispanic,under21,5,H/<20
7154,s07154,hispanic,under21,5,H/<20
7155,s07155,hispanic,under21,5,H/<20
7156,s07156,hispanic,under21,5,H/<20
7157,s07157,hispanic,under21,5,H/<20
7158,s07158,hispanic,under21,5,H/<20
7159,s07159,hispanic,under21,5,H/<20
7160,s07160,hispanic,under21,5,H/<20
7161,s07161,hispanic,under21,5,H/<20
7162,s07162,hispanic,under21,5,H/<20
7163,s07163,hispanic,under21,5,H/<20
7164,s07164,hispanic,under21,5,H/<20
7165,s07165,hispanic,under21,5,H/<20
7166,s07166,hispanic,under21,5,H/<20
7167,s07167,hispanic,under21,5,H/<20
7168,s07168,hispanic,under21,5,H/<20
7169,s07169,hispanic,under21,5,H/<20
7170,s07170,hispanic,under21,5,H/<20
7171,s07171,hispanic,under21,5,H/<20
7172,s07172,hispanic,under21,5,H/<20
7173,s07173,hispanic,under21,5,H/<20
7174,s07174,hispanic,under21,5,H/<20
7175,s07175,hispanic,under21,5,H/<20
7176,s07176,hispanic,under21,5,H/<20
7177,s07177,hispanic,under21,5,H/<20
7178,s07178,hispanic,under21,5,H/<20
7179,s07179,hispanic,under21,5,H/<20
7180,s07180,hispanic,under21,5,H/<20
7181,s07181,hispanic,under21,5,H/<20
7182,s07182,hispanic,under21,5,H/<20
7183,s07183,hispanic,under21,5,H/<20
7184,s07184,hispanic,under21,5,H/<20
7185,s07185,hispanic,under21,5,H/<20
7186,s07186,hispanic,under21,5,H/<20
7187,s07187,hispanic,under21,5,H/<20
7188,s07188,hispanic,under21,5,H/<20
7189,s07189,hispanic,under21,5,H/<20
7190,s07190,hispanic,under21,5,H/<20
7191,s07191,hispanic,under21,5,H/<20
7192,s07192,hispanic,under21,5,H/<20
7193,s07193,hispanic,under21,5,H/<20
7194,s07194,hispanic,under21,5,H/<20
7195,s07195,hispanic,under21,5,H/<20
7196,s07196,hispanic,under21,5,H/<20
7197,s07197,hispanic,under21,5,H/<20
7198,s07198,hispanic,under21,5,H/<20
7199,s07199,hispanic,under21,5,H/<20
7200,s07200,hispanic,under21,5,H/<20
7201,s07201,hispanic,under21,5,H/<20
7202,s07202,hispanic,under21,5,H/<20
7203,s07203,hispanic,under21,5,H/<20
7204,s07204,hispanic,under21,5,H/<20
7205,s07205,hispanic,under21,5,H/<20
7206,s07206,hispanic,under21,5,H/<20
